iter	Logloss
602	0.02946913457
603	0.0294414231
604	0.02941091369
605	0.02938455075
606	0.02933521629
607	0.0292854736
608	0.02924655544
609	0.02921636365
610	0.02920242809
611	0.02914660338
612	0.02909978375
613	0.02908510271
614	0.02905480373
615	0.029024999
616	0.02900306231
617	0.02899443146
618	0.02896503311
619	0.02892953295
620	0.02891629035
621	0.0289013683
622	0.02887227956
623	0.02886488402
624	0.02883625268
625	0.02881928512
626	0.02879534763
627	0.02874650709
628	0.02871396112
629	0.02868764811
630	0.02866716412
631	0.02865235064
632	0.02862406341
633	0.02860330799
634	0.0285767301
635	0.02855746145
636	0.02853032107
637	0.02851461326
638	0.0284951097
639	0.028476632
640	0.02846912212
641	0.02843163975
642	0.02840337789
643	0.02837665728
644	0.0283447515
645	0.02831746729
646	0.02829229722
647	0.02826064894
648	0.02823740714
649	0.02822525053
650	0.02819266623
651	0.02816746304
652	0.02814240084
653	0.02809839122
654	0.02808296761
655	0.0280297549
656	0.02800970976
657	0.02799587304
658	0.0279713096
659	0.02796152087
660	0.027954665
661	0.02788060617
662	0.02786929486
663	0.02784403104
664	0.02782652541
665	0.02779446868
666	0.02777150241
667	0.02774794728
668	0.02773675112
669	0.0277207403
670	0.02770197185
671	0.02768533543
672	0.02767065923
673	0.02763648461
674	0.02760723118
675	0.02759680663
676	0.02757293882
677	0.02754928982
678	0.02751123333
679	0.02746027615
680	0.02743729601
681	0.02741735233
682	0.02740018776
683	0.02736323964
684	0.02734696387
685	0.02732474521
686	0.0273016409
687	0.0272795492
688	0.02725418114
689	0.02724345324
690	0.0272188431
691	0.02720682897
692	0.02719395172
693	0.02716506427
694	0.02714431835
695	0.02712246583
696	0.0271031029
697	0.02709831802
698	0.02707647924
699	0.02705815284
700	0.02702098303
701	0.02699549499
702	0.02697529704
703	0.02696489891
704	0.02692855649
705	0.02692154314
706	0.026906382
707	0.02690115311
708	0.02685116889
709	0.02684107056
710	0.02680602146
711	0.02679064365
712	0.02676957725
713	0.0267506616
714	0.02673257435
715	0.02671238402
716	0.02663953384
717	0.02663383428
718	0.02658257022
719	0.0265573573
720	0.02652029697
721	0.0264993747
722	0.02648530232
723	0.02647093276
724	0.02645786938
725	0.02644398532
726	0.02643410063
727	0.02640835738
728	0.02638782003
729	0.02637815684
730	0.02635670668
731	0.02634243191
732	0.02632317812
733	0.02630919488
734	0.0262929964
735	0.02624769277
736	0.02623409241
737	0.0262245983
738	0.0262060416
739	0.0261927373
740	0.02614481681
741	0.02611018369
742	0.02609493495
743	0.02607619638
744	0.02605642557
745	0.02603821761
746	0.02602800958
747	0.02599348105
748	0.02594980912
749	0.02593607835
750	0.02591790914
751	0.02585374753
752	0.02580795446
753	0.02577012076
754	0.02575072489
755	0.02573329526
756	0.02572802625
757	0.0257076782
758	0.02570013684
759	0.02569188189
760	0.02567121137
761	0.02561460173
762	0.0255963302
763	0.02556368616
764	0.02551662691
765	0.02549878267
766	0.02549322111
767	0.0254752293
768	0.02546213763
769	0.02542671465
770	0.02540204414
771	0.02538499855
772	0.0253798518
773	0.02533791468
774	0.02532267919
775	0.02530287032
776	0.02525850769
777	0.02524110361
778	0.02522405784
779	0.02520730085
780	0.02519613265
781	0.02517918662
782	0.02516173516
783	0.02514944778
784	0.02513010349
785	0.02511266164
786	0.02509622783
787	0.02508015335
788	0.02506423024
789	0.02504785322
790	0.02503924849
791	0.02500749574
792	0.0249899594
793	0.02494991942
794	0.02493366961
795	0.02491788866
796	0.02490240315
797	0.02489154872
798	0.02488308202
799	0.02487945813
800	0.02487594989
801	0.02485994086
802	0.02484423654
803	0.02482887337
804	0.02479813243
805	0.02478277982
806	0.02476020218
807	0.02474564492
808	0.0247265053
809	0.02470913103
810	0.02469445819
811	0.02467393821
812	0.02465685692
813	0.02464176055
814	0.02460558873
815	0.02459150598
816	0.02457478696
817	0.024570073
818	0.02455583043
819	0.0245251004
820	0.02450862471
821	0.02448728169
822	0.02446592509
823	0.0244499436
824	0.02442121513
825	0.02440740097
826	0.02439398789
827	0.02438065832
828	0.02435047456
829	0.02432849038
830	0.0243124657
831	0.02429931139
832	0.02428421283
833	0.02427114479
834	0.02425831078
835	0.02420265641
836	0.02418924935
837	0.02417646474
838	0.02416392151
839	0.02413438613
840	0.0241296785
841	0.02412829258
842	0.02411604433
843	0.02409996154
844	0.0240880356
845	0.02407011646
846	0.02404112817
847	0.02402537599
848	0.02401349202
849	0.02400156264
850	0.02398930087
851	0.02397884958
852	0.02396355117
853	0.02394001104
854	0.02389873803
855	0.02388362491
856	0.02386864521
857	0.02383958199
858	0.02382804848
859	0.0238002549
860	0.0237815881
861	0.02376670074
862	0.02374179028
863	0.02373037057
864	0.02372914199
865	0.02371244716
866	0.02370078763
867	0.02368939141
868	0.02368284337
869	0.02367162014
870	0.02364809395
871	0.02364352847
872	0.0236325224
873	0.02361839893
874	0.02360744565
875	0.02358355815
876	0.02357464155
877	0.02354608598
878	0.02352741819
879	0.02351681004
880	0.02350605973
881	0.02349549821
882	0.02348073726
883	0.0234662103
884	0.0234552894
885	0.02344759911
886	0.02343352795
887	0.02337599909
888	0.02336537815
889	0.02335118118
890	0.02334041846
891	0.02331773618
892	0.02330738233
893	0.02328974155
894	0.02327604689
895	0.02326007693
896	0.02318962745
897	0.02317890256
898	0.02316358774
899	0.02314986265
900	0.02313992123
901	0.02312952469
902	0.02312194722
903	0.02310791871
904	0.02309454697
905	0.02306720646
906	0.02305961568
907	0.02303920281
908	0.02301314362
909	0.02300292947
910	0.02297997839
911	0.02297590136
912	0.02296590979
913	0.02295231361
914	0.0229340803
915	0.02292090986
916	0.02288383124
917	0.02287401309
918	0.02285076078
919	0.02284105484
920	0.02283096851
921	0.02281466238
922	0.0228012988
923	0.02273334665
924	0.02269805591
925	0.02268499712
926	0.02267228188
927	0.02262833729
928	0.0225735258
929	0.02254012818
930	0.02253018443
931	0.02250554192
932	0.02249579727
933	0.02248257182
934	0.02246981115
935	0.02246581976
936	0.02243905666
937	0.02240306123
938	0.02239355242
939	0.02237622082
940	0.02236678665
941	0.02235419487
942	0.02234496741
943	0.02230767926
944	0.02229859074
945	0.02228660334
946	0.02227368041
947	0.02222924285
948	0.02222045554
949	0.02220855755
950	0.02219575693
951	0.02218127098
952	0.02217240579
953	0.02216074413
954	0.02215143504
955	0.0221175565
956	0.02205147114
957	0.02204011392
958	0.02203133981
959	0.02202001611
960	0.0220109552
961	0.02200983561
962	0.02200092243
963	0.02196600037
964	0.02192954336
965	0.02191546322
966	0.02186922845
967	0.02185677377
968	0.0218456111
969	0.02178151746
970	0.02177095223
971	0.0217620839
972	0.02175345675
973	0.02172575862
974	0.02170538987
975	0.02169453419
976	0.02168616466
977	0.02167383056
978	0.02166541199
979	0.0216547552
980	0.02164419759
981	0.0216160892
982	0.02160743095
983	0.02159744523
984	0.02155280194
985	0.02154715494
986	0.02153883657
987	0.02150566537
988	0.02146902484
989	0.0214530609
990	0.02144319832
991	0.02143110529
992	0.02142266983
993	0.02140823324
994	0.02136814726
995	0.02134736617
996	0.02133716727
997	0.02133332772
998	0.02132507501
999	0.02128592909
813
999	0.0211201871
